Date,Day,Comp,Round,Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att.1,Match Report,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon,Defensive Tkl,Defensive TklW,Defensive Att,Defensive Tkl%,Defensive Past,Defensive Blocks,Defensive Sh,Defensive Pass,Defensive Int,Defensive Tkl+Int,Defensive Clr,Defensive Err,FTR,Squad_Goals,Opponent_Goals
06-02-2021,Wed,Friendlies (M),Friendlies (M),Away,Wales,France,N,,32,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,L,0,3
06-02-2021,Wed,Friendlies (M),Friendlies (M),Away,Wales,France,N,,8,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,,,,,,,,,,,,,,L,0,3
06-02-2021,Wed,Friendlies (M),Friendlies (M),Away,Wales,France,N,,31,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,L,0,3
06-02-2021,Wed,Friendlies (M),Friendlies (M),Away,Wales,France,Y,CM,58,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,L,0,3
06-02-2021,Wed,Friendlies (M),Friendlies (M),Away,Wales,France,N,,32,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,L,0,3
06-02-2021,Wed,Friendlies (M),Friendlies (M),Away,Wales,France,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,0,3
06-02-2021,Wed,Friendlies (M),Friendlies (M),Away,Wales,France,Y,RW,59,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,L,0,3
06-02-2021,Wed,Friendlies (M),Friendlies (M),Away,Wales,France,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,0,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,Y,FW,90,0,0,0,0,2,0,0,0,,,3,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,Y,RM,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,Y*,FW,83,0,1,0,0,1,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,Y,FW,90,0,0,0,0,2,0,0,0,,,3,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,Y,CM,7,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,Y,CM,90,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,Y,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,Y,FW,65,1,0,0,0,1,1,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,Y,FW,65,1,0,0,0,1,1,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,N,,7,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,Y,CB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,Y,LM,90,0,0,0,0,0,0,0,0,,,5,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,N,,7,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,N,,83,0,0,0,0,0,0,0,0,,,5,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,Y,CB,90,0,0,0,0,0,0,0,0,,,4,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,N,,83,0,0,0,0,0,0,0,0,,,5,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,Y,CB,90,0,0,0,0,0,0,0,0,,,4,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,Y,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,Y,RM,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,Y,CM,90,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,Y,CB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,Y,LM,90,0,0,0,0,0,0,0,0,,,5,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,Y,CM,7,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,,,,L,1,3
24-03-2021,Wed,WCQ,First round,Away,Wales,Belgium,Y*,FW,83,0,1,0,0,1,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,1,,,,,,,5,,,,L,1,3
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,Y,,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,N,,26,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,Y*,,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,Y,,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,Y,,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,Y,,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,Y,,45,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,N,,5,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,N,,5,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,Y,,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,N,,26,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,Y,,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,Y,,45,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,N,,26,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,Y,,85,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,Y,,85,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,N,,10,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,Y,,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,N,,10,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,Y*,,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,N,,26,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,W,1,0
27-03-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Mexico,Y,,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,Y,FW,90,1,0,0,0,2,2,0,0,,,3,,,,,,,,,,,,,Match Report,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,Y,CM,75,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,Y,RM,76,0,0,0,0,0,0,2,1,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,Y*,FW,90,0,1,0,0,3,1,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,Y,FW,90,1,0,0,0,2,2,0,0,,,3,,,,,,,,,,,,,Match Report,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,Y,CB,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,N,,34,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,N,,15,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,0,1,0,0,0,0,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,N,,34,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,Y,CB,56,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,Y,CM,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,Y,RM,76,0,0,0,0,0,0,2,1,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,Y,CB,56,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,Y*,FW,90,0,1,0,0,3,1,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,Y,LM,90,0,0,0,0,1,0,0,0,,,2,,,,,,,,,,,,,Match Report,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,Y,CM,75,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,Y,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,N,,15,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,0,1,0,0,0,0,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,Y,CB,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,Y,CM,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,Y,CM,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,Y,LM,90,0,0,0,0,1,0,0,0,,,2,,,,,,,,,,,,,Match Report,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,Y,CM,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,Y,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,W,1,0
30-03-2021,Tue,WCQ,First round,Home,Wales,Czech Republic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,W,1,0
06-05-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Albania,N,,30,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,,,,,,,,,,,,,,D,0,0
06-05-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Albania,N,,30,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,D,0,0
06-05-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Albania,Y,RW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,D,0,0
06-05-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Albania,N,,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,D,0,0
06-05-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Albania,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,0,0
06-05-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Albania,N,,30,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,D,0,0
06-05-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Albania,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,0,0
06-05-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Albania,Y,CM,60,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,D,0,0
06-05-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Albania,Y,LB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,D,0,0
06-05-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Albania,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,D,0,0
06-05-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Albania,N,,20,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,D,0,0
06-05-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Albania,Y,RB,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,D,0,0
06-05-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Albania,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,0,0
06-05-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Albania,Y,LB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,D,0,0
06-05-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Albania,Y,CB,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,,,,,,,,,,,,,,D,0,0
06-05-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Albania,N,,15,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,,,,,,,,,,,,,,D,0,0
06-05-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Albania,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,0,0
06-05-2021,Sat,Friendlies (M),Friendlies (M),Home,Wales,Albania,N,,15,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,0,,,,,,,,,,,,,,,D,0,0
