,Date,Venue,Squad,Opponent,FTR,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att.1,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon,Defensive Tkl,Defensive TklW,Defensive Att,Defensive Tkl%,Defensive Past,Defensive Blocks,Defensive Sh,Defensive Pass,Defensive Int,Defensive Tkl+Int,Defensive Clr,Defensive Err,Squad_Goals,Opponent_Goals,Team1_Elo,Team2_Elo
783,2022-03-29,Away,Australia,Saudi Arabia,L,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,1.0,1570.6800000000007,1612.0200000000002
784,2022-03-29,Neutral,Spain,Iceland,W,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.07692307692307693,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5.0,0.0,1637.4399999999998,1452.0199999999998
785,2022-03-29,Neutral,Wales,Czech Republic,D,0.07142857142857142,0.07142857142857142,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,1.0,1537.5599999999997,1547.8799999999997
786,2022-03-29,Home,Senegal,Egypt,W,0.08333333333333333,0.0,0.0,0.0,,,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1663.6799999999994,1581.9800000000002
787,2022-03-29,Home,Tunisia,Mali,D,0.0,0.0,0.0,0.0,,,0.07692307692307693,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,1574.08,1560.9399999999998
788,2022-03-29,Neutral,Denmark,Serbia,W,0.2727272727272727,0.09090909090909091,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3.0,0.0,1626.3799999999999,1595.24
789,2022-03-29,Neutral,England,Ivory Coast,W,0.09090909090909091,0.2727272727272727,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3.0,0.0,1702.4200000000003,1577.92
790,2022-03-29,Home,Poland,Sweden,W,0.25,0.0,0.125,0.125,1.0,0.875,0.125,0.0,,,0.75,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,2.0,0.0,1526.12,1503.6599999999999
791,2022-03-29,Neutral,Netherlands,Germany,D,0.08333333333333333,0.08333333333333333,0.0,0.0,,,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,1.0,1631.4200000000008,1481.34
792,2022-03-29,Neutral,France,South Africa,W,0.4,0.3,0.1,0.1,,,0.1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5.0,0.0,1722.4599999999998,1584.44
793,2022-03-30,Away,United States,Costa Rica,L,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,2.0,1617.4599999999998,1420.3400000000006
794,2022-03-30,Home,Costa Rica,United States,W,0.16666666666666666,0.16666666666666666,0.0,0.0,,,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,0.0,1433.0600000000006,1610.1799999999998
795,2022-03-30,Home,Mexico,El Salvador,W,0.09090909090909091,0.0,0.0,0.0,,,0.09090909090909091,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,0.0,1581.64,1514.1200000000001
796,2022-04-27,Neutral,Mexico,Guatemala,D,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,1578.64,1570.9000000000003
797,2022-05-28,Neutral,Mexico,Nigeria,W,0.07692307692307693,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,1.0,1585.4,1548.7800000000002
798,2022-06-01,Neutral,United States,Morocco,W,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,0.06666666666666667,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3.0,0.0,1616.6999999999998,1570.1999999999998
799,2022-06-01,Neutral,Australia,Jordan,W,0.14285714285714285,0.07142857142857142,0.0,0.0,,,0.07142857142857142,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,1.0,1578.1600000000008,1568.7200000000003
800,2022-06-01,Home,Poland,Wales,W,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,2.0,1.0,1533.62,1525.0599999999997
801,2022-06-01,Away,Wales,Poland,L,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,1.0,2.0,1512.4799999999998,1541.04
802,2022-06-02,Home,Tunisia,Equatorial Guinea ,W,0.3333333333333333,0.16666666666666666,0.0,0.0,,,0.25,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4.0,0.0,1580.3999999999999,1526.1200000000001
803,2022-06-02,Home,Spain,Portugal,D,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,1.0,1.0,1632.62,1549.78
804,2022-06-02,Neutral,Mexico,Uruguay,L,0.0,0.0,0.0,0.0,,,0.18181818181818182,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,3.0,1571.76,1558.8399999999997
805,2022-06-03,Away,Denmark,France,W,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,2.0,1.0,1636.26,1712.34
806,2022-06-03,Away,Netherlands,Belgium,W,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,4.0,1.0,1638.6200000000008,1618.3400000000001
807,2022-06-03,Home,France,Denmark,L,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,1.0,2.0,1697.6599999999999,1641.58
808,2022-06-04,Away,England,Hungary,L,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,0.0,1.0,1686.2000000000003,1553.0800000000002
809,2022-06-04,Home,Senegal,Benin,W,0.0,0.07692307692307693,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3.0,1.0,1668.9799999999993,1571.84
810,2022-06-05,Away,Tunisia,Botswana,D,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,1578.12,1597.72
811,2022-06-05,Home,Wales,Ukraine,W,0.0,0.08,0.0,0.0,0.0,0.0,0.16,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,1.0,0.0,1519.7999999999997,1504.6200000000001
812,2022-06-05,Away,Spain,Czech Republic,D,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1627.76,1543.0199999999998
813,2022-06-05,Neutral,Argentina,Estonia,W,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,1673.0600000000009,1546.8400000000001
814,2022-06-05,Neutral,Mexico,Ecuador,D,0.0,0.0,0.0,0.0,,,0.25,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,1568.0,1530.62
815,2022-06-05,Neutral,Saudi Arabia,Colombia,L,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,1.0,1599.5600000000002,1632.1
816,2022-06-06,Away,Denmark,Austria,W,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,2.0,1.0,1645.56,1484.0000000000002
817,2022-06-06,Away,France,Croatia,D,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,1.0,1691.08,1516.6199999999994
818,2022-06-07,Neutral,Australia,UAE,W,0.14285714285714285,0.07142857142857142,0.0,0.0,,,0.07142857142857142,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,1.0,1585.3800000000008,1566.54
819,2022-06-07,Away,Senegal,Rwanda,W,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1674.4599999999994,1585.48
820,2022-06-07,Away,England,Germany,D,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,1.0,1.0,1679.1400000000003,1474.28
821,2022-06-08,Away,Netherlands,Wales,W,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2.0,1.0,1643.0400000000009,1504.2199999999998
822,2022-06-08,Away,Poland,Belgium,L,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,6.0,1530.3799999999999,1627.68
823,2022-06-08,Home,Wales,Netherlands,L,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,1.0,2.0,1495.3399999999997,1654.1600000000008
824,2022-06-09,Neutral,Saudi Arabia,Venezuela,L,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,1.0,1585.7800000000002,1567.3400000000001
825,2022-06-09,Away,Spain,Switzerland,W,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,1.0,0.0,1632.32,1500.82
826,2022-06-10,Home,Denmark,Croatia,L,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,1.0,1629.78,1520.8399999999995
827,2022-06-10,Away,France,Austria,D,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,1.0,1684.0,1476.9200000000003
828,2022-06-11,Home,England,Italy,D,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,0.0,0.0,1674.0000000000002,1576.6399999999994
829,2022-06-11,Home,Wales,Belgium,D,0.07407407407407407,0.037037037037037035,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,1.0,1.0,1496.2599999999998,1628.6000000000001
830,2022-06-11,Home,Netherlands,Poland,D,0.15384615384615385,0.15384615384615385,0.0,0.07692307692307693,0.0,0.0,0.23076923076923078,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,2.0,2.0,1648.4800000000007,1524.6999999999998
831,2022-06-11,Away,Poland,Netherlands,D,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,2.0,2.0,1525.3799999999999,1649.1600000000008
832,2022-06-12,Home,Spain,Czech Republic,W,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,2.0,0.0,1637.36,1528.0599999999997
833,2022-06-12,Neutral,Iran,Algeria,L,0.1,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,2.0,1645.24,1604.24
834,2022-06-13,Neutral,Australia,Peru,D,0.0,0.0,0.0,0.0,,,0.0625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1581.5000000000007,1539.3000000000002
835,2022-06-13,Home,France,Croatia,L,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,0.0,1.0,1667.6,1524.4399999999994
836,2022-06-13,Home,Denmark,Austria,W,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,2.0,0.0,1633.56,1460.7000000000003
837,2022-06-14,Home,Poland,Belgium,L,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,0.0,1.0,1515.4799999999998,1638.7
838,2022-06-14,Neutral,Costa Rica,New Zealand,W,0.06666666666666667,0.06666666666666667,0.0,0.0,,,0.13333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1444.9600000000007,1591.9
839,2022-06-14,Home,Netherlands,Wales,W,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,3.0,2.0,1652.9400000000007,1480.0399999999997
840,2022-06-14,Home,England,Hungary,L,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.08333333333333333,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,0.0,4.0,1658.3800000000003,1557.4600000000003
841,2022-06-14,Away,Wales,Netherlands,L,0.14814814814814814,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.0,0.0,0.2222222222222222,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,2.0,3.0,1472.0999999999997,1665.0000000000007
842,2022-08-31,Neutral,Mexico,Paraguay,L,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,1.0,1554.68,1554.9199999999998
843,2022-09-22,Away,Wales,Belgium,L,0.08333333333333333,0.08333333333333333,0.0,0.0,0.8333333333333334,0.3333333333333333,0.25,0.0,,,0.75,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,1.0,,,,1.0,2.0,1463.9999999999998,1650.6000000000001
844,2022-09-22,Home,France,Austria,W,0.13333333333333333,0.06666666666666667,0.0,0.0,1.4666666666666666,0.4,0.0,0.0,,,0.4,,,,,,,,,,,,,0.14285714285714285,0.42857142857142855,0.0,1.0,0.42857142857142855,0.0,,,,0.0,,,,,,,0.0,,,,2.0,0.0,1670.52,1443.6200000000003
845,2022-09-22,Home,Poland,Netherlands,L,0.0,0.0,0.0,0.0,0.375,0.125,0.0625,0.0,,,1.0625,,,,,,,,,,,,,1.0,0.5,0.0,0.5,0.0,0.0,,,,0.0,,,,,,,0.0,,,,0.0,2.0,1506.8999999999999,1676.4200000000008
846,2022-09-22,Away,Netherlands,Poland,W,0.125,0.125,0.0,0.0,0.625,0.125,0.25,0.0,,,0.4375,,,,,,,,,,,,,0.5,0.5,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,2.0,0.0,1679.9200000000008,1490.3999999999999
847,2022-09-22,Away,Denmark,Croatia,L,0.06666666666666667,0.06666666666666667,0.0,0.0,0.4666666666666667,0.26666666666666666,0.06666666666666667,0.0,,,0.6666666666666666,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,,,,,,,3.0,,,,1.0,2.0,1618.1799999999998,1529.0599999999993
848,2022-09-22,Neutral,Tunisia,Comoros,W,0.06666666666666667,0.06666666666666667,0.0,0.0,,,0.06666666666666667,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1585.8999999999999,1587.78
849,2022-09-22,Neutral,Australia,New Zealand,W,0.058823529411764705,0.058823529411764705,0.0,0.0,,,0.058823529411764705,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1588.9800000000007,1579.38
850,2022-09-23,Neutral,Saudi Arabia,Ecuador,D,0.0,0.0,0.0,0.0,,,0.1111111111111111,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,1581.5800000000002,1526.4199999999998
851,2022-09-23,Neutral,Costa Rica,Korea Republic,D,0.11764705882352941,0.058823529411764705,0.0,0.0,,,0.11764705882352941,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,2.0,1444.8400000000008,1540.3999999999999
852,2022-09-23,Neutral,Argentina,Honduras,W,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.15384615384615385,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3.0,0.0,1676.9000000000008,1507.5200000000002
853,2022-09-23,Away,England,Italy,L,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.08333333333333333,0.0,,,0.25,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,0.0,1.0,1643.5800000000004,1581.8399999999995
854,2022-09-23,Neutral,United States,Japan,L,0.0,0.0,0.0,0.0,,,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,2.0,1603.5599999999997,1610.9
855,2022-09-23,Neutral,Iran,Uruguay,W,0.0625,0.0625,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1650.34,1543.9399999999996
856,2022-09-24,Home,Spain,Switzerland,L,0.0625,0.0625,0.0,0.0,0.5,0.25,0.0,0.0,,,0.5625,,,,,,,,,,,,,0.0,1.0,0.0,0.5,0.5,0.0,,,,,,,,,,,,,,,1.0,2.0,1621.4399999999998,1504.8999999999999
857,2022-09-24,Neutral,Mexico,Peru,W,0.07142857142857142,0.07142857142857142,0.0,0.0,,,0.07142857142857142,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1561.48,1526.1000000000001
858,2022-09-24,Neutral,Senegal,Bolivia,W,0.06666666666666667,0.06666666666666667,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,0.0,1678.0799999999992,1496.3
859,2022-09-25,Home,Wales,Poland,L,0.0,0.0,0.0,0.0,1.0,0.23076923076923078,0.23076923076923078,0.0,,,0.38461538461538464,,,,,,,,,,,,,2.0,1.5,0.0,0.0,0.5,0.0,,,,1.0,,,,,,,0.0,,,,0.0,1.0,1451.9199999999998,1498.32
860,2022-09-25,Away,France,Denmark,L,0.0,0.0,0.0,0.0,1.0625,0.4375,0.0,0.0,,,0.625,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.0,0.7777777777777778,0.3333333333333333,0.0,,,,4.0,,,,,,,3.0,,,,0.0,2.0,1656.4,1624.06
861,2022-09-25,Home,Denmark,France,W,0.13333333333333333,0.13333333333333333,0.0,0.0,1.0666666666666667,0.4666666666666667,0.13333333333333333,0.0,,,0.6,,,,,,,,,,,,,0.5,0.5,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,2.0,0.0,1632.1399999999999,1644.48
862,2022-09-25,Home,Netherlands,Belgium,W,0.06666666666666667,0.06666666666666667,0.0,0.0,0.8666666666666667,0.3333333333333333,0.13333333333333333,0.0,,,0.4666666666666667,,,,,,,,,,,,,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,,,,1.0,,,,,,,0.0,,,,1.0,0.0,1686.3600000000008,1637.0400000000002
863,2022-09-25,Neutral,Australia,New Zealand,W,0.125,0.0625,0.0625,0.0625,,,0.125,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,0.0,1595.9200000000008,1566.3200000000002
864,2022-09-25,Away,Poland,Wales,W,0.07142857142857142,0.07142857142857142,0.0,0.0,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.0,,,0.6428571428571429,,,,,,,,,,,,,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,,,,,,,,,,,,1.0,0.0,1504.34,1437.9399999999998
865,2022-09-26,Home,England,Germany,D,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.9285714285714286,0.5714285714285714,0.0,0.0,,,0.7857142857142857,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2.0,,,,3.0,3.0,1637.0800000000004,1467.78
866,2022-09-27,Neutral,United States,Saudi Arabia,D,0.0,0.0,0.0,0.0,,,0.07692307692307693,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,1600.1799999999996,1578.2
867,2022-09-27,Neutral,Tunisia,Brazil,L,0.06666666666666667,0.06666666666666667,0.0,0.0,,,0.13333333333333333,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,5.0,1573.6599999999999,1614.4000000000003
868,2022-09-27,Neutral,Argentina,Jamaica,W,0.35714285714285715,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,1680.1600000000008,1476.3
869,2022-09-27,Neutral,Costa Rica,Uzbekistan,W,0.11764705882352941,0.058823529411764705,0.0,0.0,,,0.17647058823529413,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,1.0,1454.4000000000008,1519.2400000000002
870,2022-09-27,Neutral,Iran,Senegal,D,0.07142857142857142,0.07142857142857142,0.0,0.0,,,0.07142857142857142,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1648.28,1676.0199999999993
871,2022-09-27,Neutral,Mexico,Colombia,L,0.125,0.0625,0.0625,0.0625,,,0.0625,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,3.0,1550.64,1641.26
872,2022-09-27,Neutral,Saudi Arabia,United States,D,0.0,0.0,0.0,0.0,,,0.058823529411764705,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,1576.0,1597.9799999999996
873,2022-09-27,Neutral,Senegal,Iran,D,0.0,0.0,0.0,0.0,,,0.07142857142857142,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,1.0,1672.4999999999993,1644.76
874,2022-09-27,Away,Spain,Portugal,W,0.0625,0.0625,0.0,0.0,0.625,0.3125,0.125,0.0,,,0.5625,,,,,,,,,,,,,0.5,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,1.0,0.0,1626.86,1535.2
875,2022-11-06,Neutral,Saudi Arabia,Iceland,W,0.07142857142857142,0.0,0.0,0.0,,,0.07142857142857142,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1580.32,1436.3399999999997
876,2022-11-09,Neutral,Costa Rica,Nigeria,W,0.125,0.125,0.0,0.0,,,0.0625,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,0.0,1464.2400000000007,1538.6200000000001
877,2022-11-09,Neutral,Mexico,Iraq,W,0.25,0.16666666666666666,0.08333333333333333,0.08333333333333333,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4.0,0.0,1557.38,1519.62
878,2022-11-10,Neutral,Iran,Nicaragua,W,0.1,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1650.3,1563.52
879,2022-11-10,Neutral,Saudi Arabia,Panama,D,0.0,0.0,0.0,0.0,,,0.0625,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,1.0,1575.3799999999999,1487.2999999999997
880,2022-11-16,Neutral,Saudi Arabia,Croatia,L,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,1.0,1561.3999999999999,1535.0799999999992
881,2022-11-16,Neutral,Argentina,UAE,W,0.3125,0.3125,0.0,0.0,,,0.0625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,1684.6800000000007,1551.06
882,2022-11-16,Neutral,Mexico,Sweden,L,0.07692307692307693,0.0,0.0,0.0,,,0.07692307692307693,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,2.0,1543.22,1509.4999999999998
883,2022-11-16,Neutral,Poland,Chile,W,0.0625,0.0,0.0,0.0,,,0.125,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1512.4399999999998,1525.9199999999998
884,2022-11-21,Neutral,England,Iran,W,0.375,0.375,0.0,0.0,0.8125,0.4375,0.0,0.0,57.75,0.8125,0.4375,0.6875,0.125,0.125,0.11249999999999999,1.375,0.75,46.25,52.375,85.81875,2.1875,0.8125,1.5,,,,,,,,,5.0,4.0,4.0,100.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,0.0,6.0,2.0,1644.6400000000003,1637.86
