Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report,Touches,Tkl,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att.1
22-09-2022,Thu,UEFA Nations League,League A,Away,L 1–2,dk Denmark,hr Croatia,Y,RB,90,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
25-09-2022,Sun,UEFA Nations League,League A,Home,W 2–0,dk Denmark,fr France,Y,DM,70,0,1,0,0,3,2,1,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
25-09-2022,Sun,UEFA Nations League,League A,Home,W 2–0,dk Denmark,fr France,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,,,,,,,,,,,,,,
25-09-2022,Sun,UEFA Nations League,League A,Home,W 2–0,dk Denmark,fr France,Y,FW,70,1,0,0,0,3,2,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
25-09-2022,Sun,UEFA Nations League,League A,Home,W 2–0,dk Denmark,fr France,Y,CB,90,0,0,0,0,1,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
25-09-2022,Sun,UEFA Nations League,League A,Home,W 2–0,dk Denmark,fr France,N,,32,0,0,0,0,1,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
25-09-2022,Sun,UEFA Nations League,League A,Home,W 2–0,dk Denmark,fr France,Y,AM,90,0,0,0,0,1,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
25-09-2022,Sun,UEFA Nations League,League A,Home,W 2–0,dk Denmark,fr France,N,,20,0,0,0,0,2,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
25-09-2022,Sun,UEFA Nations League,League A,Home,W 2–0,dk Denmark,fr France,Y,FW,58,0,1,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
25-09-2022,Sun,UEFA Nations League,League A,Home,W 2–0,dk Denmark,fr France,Y*,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
25-09-2022,Sun,UEFA Nations League,League A,Home,W 2–0,dk Denmark,fr France,Y,FW,58,1,0,0,0,1,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
25-09-2022,Sun,UEFA Nations League,League A,Home,W 2–0,dk Denmark,fr France,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-09-2022,Sun,UEFA Nations League,League A,Home,W 2–0,dk Denmark,fr France,Y,LB,90,0,0,0,0,1,1,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
25-09-2022,Sun,UEFA Nations League,League A,Home,W 2–0,dk Denmark,fr France,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-09-2022,Sun,UEFA Nations League,League A,Home,W 2–0,dk Denmark,fr France,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-09-2022,Sun,UEFA Nations League,League A,Home,W 2–0,dk Denmark,fr France,N,,20,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
25-09-2022,Sun,UEFA Nations League,League A,Home,W 2–0,dk Denmark,fr France,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-09-2022,Sun,UEFA Nations League,League A,Home,W 2–0,dk Denmark,fr France,Y,CB,90,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
25-09-2022,Sun,UEFA Nations League,League A,Home,W 2–0,dk Denmark,fr France,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-09-2022,Sun,UEFA Nations League,League A,Home,W 2–0,dk Denmark,fr France,Y,DM,90,0,0,0,0,1,0,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
25-09-2022,Sun,UEFA Nations League,League A,Home,W 2–0,dk Denmark,fr France,N,,32,0,0,0,0,2,0,1,0,1,1,0,0,1,0,0,,,Match Report,,,,,,,,,,,,,,
25-09-2022,Sun,UEFA Nations League,League A,Home,W 2–0,dk Denmark,fr France,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-09-2022,Sun,UEFA Nations League,League A,Home,W 2–0,dk Denmark,fr France,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2022,Fri,UEFA Nations League,League A,Home,L 0–1,dk Denmark,hr Croatia,Y,DM,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-10-2022,Fri,UEFA Nations League,League A,Home,L 0–1,dk Denmark,hr Croatia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2022,Fri,UEFA Nations League,League A,Home,L 0–1,dk Denmark,hr Croatia,Y,AM,61,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-10-2022,Fri,UEFA Nations League,League A,Home,L 0–1,dk Denmark,hr Croatia,N,,29,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-10-2022,Fri,UEFA Nations League,League A,Home,L 0–1,dk Denmark,hr Croatia,Y,RB,61,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-10-2022,Fri,UEFA Nations League,League A,Home,L 0–1,dk Denmark,hr Croatia,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-10-2022,Fri,UEFA Nations League,League A,Home,L 0–1,dk Denmark,hr Croatia,Y*,DM,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-10-2022,Fri,UEFA Nations League,League A,Home,L 0–1,dk Denmark,hr Croatia,Y,FW,82,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-10-2022,Fri,UEFA Nations League,League A,Home,L 0–1,dk Denmark,hr Croatia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2022,Fri,UEFA Nations League,League A,Home,L 0–1,dk Denmark,hr Croatia,Y,CB,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-10-2022,Fri,UEFA Nations League,League A,Home,L 0–1,dk Denmark,hr Croatia,Y,LB,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-10-2022,Fri,UEFA Nations League,League A,Home,L 0–1,dk Denmark,hr Croatia,Y,CB,90,0,0,0,0,0,0,1,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
06-10-2022,Fri,UEFA Nations League,League A,Home,L 0–1,dk Denmark,hr Croatia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2022,Fri,UEFA Nations League,League A,Home,L 0–1,dk Denmark,hr Croatia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2022,Fri,UEFA Nations League,League A,Home,L 0–1,dk Denmark,hr Croatia,Y,DM,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,D 0–0,dk Denmark,tn Tunisia,N,"LW,AM",46,0,0,0,0,0,0,0,0,,,,,,2,,,,Match Report,33,0,0,0,0,0.2,2,0,20,29,69,1,0,1
22-11-2022,Tue,World Cup,Group stage,Neutral,D 0–0,dk Denmark,tn Tunisia,Y,"CM,DM",90,0,0,0,0,1,1,0,0,,,,,,2,,,,Match Report,83,2,0,0,0,0,0,0,67,72,93.1,6,0,1
22-11-2022,Tue,World Cup,Group stage,Neutral,D 0–0,dk Denmark,tn Tunisia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,D 0–0,dk Denmark,tn Tunisia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,D 0–0,dk Denmark,tn Tunisia,Y,FW,64,0,0,0,0,2,0,0,0,,,,,,0,,,,Match Report,19,0,0,0.3,0.3,0,1,0,8,11,72.7,1,0,1
22-11-2022,Tue,World Cup,Group stage,Neutral,D 0–0,dk Denmark,tn Tunisia,N,DM,26,0,0,0,0,1,0,1,0,,,,,,0,,,,Match Report,34,0,0,0,0,0.2,2,0,27,32,84.4,2,0,0
22-11-2022,Tue,World Cup,Group stage,Neutral,D 0–0,dk Denmark,tn Tunisia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,D 0–0,dk Denmark,tn Tunisia,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,30,0,0,0,0,0,0,0,23,29,79.3,0,0,0
22-11-2022,Tue,World Cup,Group stage,Neutral,D 0–0,dk Denmark,tn Tunisia,Y,"WB,LB",90,0,0,0,0,1,0,0,0,,,,,,0,,,,Match Report,68,2,3,0,0,0,2,0,44,54,81.5,5,0,3
22-11-2022,Tue,World Cup,Group stage,Neutral,D 0–0,dk Denmark,tn Tunisia,Y,CB,90,0,0,0,0,1,1,0,0,,,,,,0,,,,Match Report,87,3,1,0,0,0,1,0,59,76,77.6,2,0,1
22-11-2022,Tue,World Cup,Group stage,Neutral,D 0–0,dk Denmark,tn Tunisia,Y,CB,90,0,0,0,0,1,0,0,0,,,,,,1,,,,Match Report,93,1,5,0.1,0.1,0,1,0,80,83,96.4,7,0,0
22-11-2022,Tue,World Cup,Group stage,Neutral,D 0–0,dk Denmark,tn Tunisia,N,RW,26,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,7,0,1,0,0,0,0,0,2,3,66.7,0,0,1
22-11-2022,Tue,World Cup,Group stage,Neutral,D 0–0,dk Denmark,tn Tunisia,Y*,CB,64,0,0,0,0,0,0,0,0,,,,,,5,,,,Match Report,68,0,1,0,0,0,0,0,50,59,84.7,4,0,0
22-11-2022,Tue,World Cup,Group stage,Neutral,D 0–0,dk Denmark,tn Tunisia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,D 0–0,dk Denmark,tn Tunisia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,D 0–0,dk Denmark,tn Tunisia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-11-2022,Tue,World Cup,Group stage,Neutral,D 0–0,dk Denmark,tn Tunisia,Y,"CM,AM",90,0,0,0,0,1,1,0,0,,,,,,0,,,,Match Report,87,0,0,0.1,0.1,0.3,5,0,65,81,80.2,4,0,4
22-11-2022,Tue,World Cup,Group stage,Neutral,D 0–0,dk Denmark,tn Tunisia,Y,"FW,AM",64,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,32,0,2,0,0,0,1,0,19,28,67.9,3,0,0
22-11-2022,Tue,World Cup,Group stage,Neutral,D 0–0,dk Denmark,tn Tunisia,Y,CM,44,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,31,1,0,0,0,0,0,0,24,29,82.8,1,0,0
22-11-2022,Tue,World Cup,Group stage,Neutral,D 0–0,dk Denmark,tn Tunisia,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,15-01-2005,,,Jul-21,,846,1,3,0,0,5,1,3,0,,,,,,7,,,,,162,2,1,0.1,0.1,0.6,12,1,115,149,77.2,10,1,2
