Date,Defensive Day,Defensive Comp,Defensive Round,Defensive Venue,Defensive Result,Defensive Squad,Defensive Opponent,Defensive Start,Defensive Pos,Defensive Min,Defensive Tkl,Defensive TklW,Defensive Def 3rd,Defensive Mid 3rd,Defensive Att 3rd,Defensive Tkl.1,Defensive Att,Defensive Tkl%,Defensive Past,Defensive Blocks,Defensive Sh,Defensive Pass,Defensive Int,Defensive Tkl+Int,Defensive Clr,Defensive Err,Defensive Match Report
09-06-2019,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,tn Tunisia,mr Mauritania,N,,29,,,,,,,,,,,,,,,,,Match Report
09-06-2019,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,tn Tunisia,mr Mauritania,Y,FW,61,,,,,,,,,,,,,,,,,Match Report
17-06-2019,Mon,Friendlies (M),Friendlies (M),Home,W 2–1,tn Tunisia,bi Burundi,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
17-06-2019,Mon,Friendlies (M),Friendlies (M),Home,W 2–1,tn Tunisia,bi Burundi,Y,CM,90,,,,,,,,,,,,,,,,,Match Report
17-06-2019,Mon,Friendlies (M),Friendlies (M),Home,W 2–1,tn Tunisia,bi Burundi,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
17-06-2019,Mon,Friendlies (M),Friendlies (M),Home,W 2–1,tn Tunisia,bi Burundi,Y,CM,66,,,,,,,,,,,,,,,,,Match Report
17-06-2019,Mon,Friendlies (M),Friendlies (M),Home,W 2–1,tn Tunisia,bi Burundi,Y*,FW,78,,,,,,,,,,,,,,,,,Match Report
17-06-2019,Mon,Friendlies (M),Friendlies (M),Home,W 2–1,tn Tunisia,bi Burundi,Y,FW,90,,,,,,,,,,,,,,,,,Match Report
17-06-2019,Mon,Friendlies (M),Friendlies (M),Home,W 2–1,tn Tunisia,bi Burundi,N,,45,,,,,,,,,,,,,,,,,Match Report
17-06-2019,Mon,Friendlies (M),Friendlies (M),Home,W 2–1,tn Tunisia,bi Burundi,N,,45,,,,,,,,,,,,,,,,,Match Report
17-06-2019,Mon,Friendlies (M),Friendlies (M),Home,W 2–1,tn Tunisia,bi Burundi,Y,CM,45,,,,,,,,,,,,,,,,,Match Report
24-06-2019,Mon,Africa Cup of Nations,Group stage,Neutral,D 1–1,tn Tunisia,ao Angola,N,,23,,1,,,,,,,,,,,0,,,,Match Report
24-06-2019,Mon,Africa Cup of Nations,Group stage,Neutral,D 1–1,tn Tunisia,ao Angola,Y,DM,67,,0,,,,,,,,,,,1,,,,Match Report
24-06-2019,Mon,Africa Cup of Nations,Group stage,Neutral,D 1–1,tn Tunisia,ao Angola,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
24-06-2019,Mon,Africa Cup of Nations,Group stage,Neutral,D 1–1,tn Tunisia,ao Angola,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
24-06-2019,Mon,Africa Cup of Nations,Group stage,Neutral,D 1–1,tn Tunisia,ao Angola,Y,CB,90,,1,,,,,,,,,,,1,,,,Match Report
24-06-2019,Mon,Africa Cup of Nations,Group stage,Neutral,D 1–1,tn Tunisia,ao Angola,Y,FW,90,,0,,,,,,,,,,,0,,,,Match Report
24-06-2019,Mon,Africa Cup of Nations,Group stage,Neutral,D 1–1,tn Tunisia,ao Angola,Y,AM,78,,0,,,,,,,,,,,0,,,,Match Report
24-06-2019,Mon,Africa Cup of Nations,Group stage,Neutral,D 1–1,tn Tunisia,ao Angola,Y*,AM,90,,1,,,,,,,,,,,0,,,,Match Report
24-06-2019,Mon,Africa Cup of Nations,Group stage,Neutral,D 1–1,tn Tunisia,ao Angola,Y,DM,90,,1,,,,,,,,,,,1,,,,Match Report
28-06-2019,Fri,Africa Cup of Nations,Group stage,Neutral,D 1–1,tn Tunisia,ml Mali,Y,CB,90,,1,,,,,,,,,,,0,,,,Match Report
28-06-2019,Fri,Africa Cup of Nations,Group stage,Neutral,D 1–1,tn Tunisia,ml Mali,Y,DM,90,,2,,,,,,,,,,,2,,,,Match Report
28-06-2019,Fri,Africa Cup of Nations,Group stage,Neutral,D 1–1,tn Tunisia,ml Mali,N,,29,,0,,,,,,,,,,,0,,,,Match Report
28-06-2019,Fri,Africa Cup of Nations,Group stage,Neutral,D 1–1,tn Tunisia,ml Mali,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
28-06-2019,Fri,Africa Cup of Nations,Group stage,Neutral,D 1–1,tn Tunisia,ml Mali,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
28-06-2019,Fri,Africa Cup of Nations,Group stage,Neutral,D 1–1,tn Tunisia,ml Mali,Y*,AM,90,,0,,,,,,,,,,,0,,,,Match Report
28-06-2019,Fri,Africa Cup of Nations,Group stage,Neutral,D 1–1,tn Tunisia,ml Mali,Y,FW,69,,0,,,,,,,,,,,0,,,,Match Report
28-06-2019,Fri,Africa Cup of Nations,Group stage,Neutral,D 1–1,tn Tunisia,ml Mali,Y,DM,90,,5,,,,,,,,,,,1,,,,Match Report
28-06-2019,Fri,Africa Cup of Nations,Group stage,Neutral,D 1–1,tn Tunisia,ml Mali,Y,AM,83,,0,,,,,,,,,,,0,,,,Match Report
06-07-2019,Fri,Friendlies (M),Friendlies (M),Home,W 2–0,tn Tunisia,iq Iraq,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
